text	topic	score	frame	confidence
a matter of national security .	immigration	0.0030441400304414	8	0.985397458076477
Names, numbers and dates ?	president trump	0.0002264150943396	11	0.7136243581771851
Why did Parry choose this issue ?	president trump	0.0002264150943396	13	0.7787150740623474
Is that time to make an informed decision ?	president trump	0.0002264150943396	15	0.5268493294715881
Any efforts at rapprochement with our perceived enemies have have been fought at every turn including intelligence service leaks (Flynn).Only history will judge President Trumps presidency but I find the premise ludicrous that he is continuing President Obamas foreign policy so early in his administration .	immigration	0.0036217303822937	13	0.8506946563720703
Parking parking parking !!!	immigration	0.0012117540139351	1	0.4666487276554107
to all of you red necks , who only post racism comments , this is exactly what happens when an asshole like mr. bankruptcy says crap like that ,nobody is telling you to go back to England , and most of you write bs , before posting crap ,Google it , what ever % of white people living on welfare , % of white crackers on jail , and what to say about drugs , if the Mexicans don’t bring the marijane the Canadians will ,as long as there’s a market there’s going to be someone bring in it, and the biggest consumer of pornography in the world take a guest ,anyone yep the good old USA.	immigration	0.0136513415973638	4	0.2877100110054016
President Trump is to face up as what he said during the election to be his own man , instead of still doing the Obama nuisance stuff , to see what consequences and detrimental effects be then.	immigration	0.0036068530207394	13	0.99904865026474
In May 1980, I spent an incredible month on the canals and lagoon of Venice in my own collapsible sailing canoe .	immigration	0.0002253775073247	11	0.3492825925350189
Israel has two supporters in the U. N. – the United States and the Marshall Islands .	immigration	0.0002253775073247	5	0.9394883513450624
I just could not serve him anymore .	immigration	0.000801282051282	10	0.7493477463722229
While addressing a rally in Florida on Saturday evening, well known truth teller and non-stuff-maker-upper Honest Donald Trump did what no other world leader was game to do: call out the horrific terror that struck Sweden the night before .	immigration	0.0083333333333333	13	0.994639217853546
This representative pretending the media are being persecuted by Trump he is merely responding to the vicious lies spewed out by the bitter losers who attack him at every chance ,Trump doesnt let the self appointed socialist intellectuals walk all over him like the career two bob lawyer career pollies do .	immigration	0.0058436815193571	13	0.9980731010437012
He knows they are a dying breed desparately struggling for relevance in a dying industry .	immigration	0.0058436815193571	1	0.9939660429954528
They never realise that this constant sniping lying is totally counter productive ,every attack turns more people away from them aand their extremist one world unelected elitist government ,like the EU which they cannot see is falling to bits and will probably be gone in ten years as people wake up that comiissars are useless at practical living and worse at governing .	immigration	0.0058436815193571	12	0.7202413082122803
Such effrontery .	death penalty	0.0012239902080783	3	0.383669912815094
... cock a hind leg over Labor’s track record ...	abortion	0.0003077870113881	13	0.9209342002868652
He graduated FIFTH FROM THE BOTTOM in his class .	president trump	0.0018552875695732	10	0.9206110835075378
His flight grades were well below acceptable and he should have been run out of there too .	president trump	0.0018552875695732	7	0.6616248488426208
he was an ABYSMAL aviator .	president trump	0.0018552875695732	15	0.2872156202793121
he had been out drinking the night before and FELL ASLEEP after turning base leg and ‘configuring’ for landing .	president trump	0.0018552875695732	9	0.8264362215995789
he crashed ‘wings level’ and straight ahead into Corpus Bay .	president trump	0.0018552875695732	9	0.8759719729423523
too bad for us he wasn’t over land .	president trump	0.0018552875695732	5	0.4213058352470398
He destroyed two other A/C after arriving in the Fleet .	president trump	0.0018552875695732	9	0.7104437947273254
He recorded 32+ propaganda bits (a la Tokyo Rose) to be played for our enlisted troops .	president trump	0.0018552875695732	8	0.4501952230930328
I was in the Reserves, flying around the country at that time and it WAS the talk of the flight line !!	president trump	0.0018552875695732	8	0.3411950170993805
EVERYONE knew what he was doing .	president trump	0.0018552875695732	7	0.5192212462425232
THAT is ILLEGAL in the military and he SHOULD have been convicted at Court Martial for ‘fraternization’ .	president trump	0.0018552875695732	7	0.9366617798805236
.daddy got him moved out of the squadron and put in charge of the Navy’s “Liaison” in DC .	president trump	0.0018552875695732	8	0.8026678562164307
along with a VERY early promotion to Captain .	president trump	0.0018552875695732	1	0.52937912940979
John McCain IS a scum bag .	president trump	0.0018552875695732	13	0.999186098575592
Did Trump appoint someone to straighten out the VA mess ?	president trump	0.0018552875695732	13	0.9713048338890076
"Power prices for baseload (24 hours) delivery next quarter
, the most traded contract in the Nordics, was at 29.15
euros per MWh at 0945 CET (0745 GMT), up 35 euro cents from
Monday's close ."	nuclear energy	0.0024752475247524	1	0.9340906739234924
President Trump is holding his rally as he continues to try to push his agenda through in Washington, DC. )	president trump	0.0039323633503735	13	0.9340068697929382
Hey, the guys with the half million dollar RVs stay at Wal Mart !	smoking	0.0004460800713728	1	0.9923362135887146
We have a vintage 1962 Air Stream we have never been turned away from any camp ground .	smoking	0.0004460800713728	8	0.3373886942863464
All new LED lighting, latest TVs and Sound, Carpet, leather, etc .	smoking	0.0004460800713728	11	0.895888090133667
We saw this contempt in Obama’s disdain for “bitter” Americans who “cling to guns or religion or antipathy toward people who aren’t like them .	immigration	0.0111111111111111	13	0.8173475861549377
"Oregon Considering Providing Health Care To Undocumented Immigrants
Lawmakers in Oregon are considering a new bill, named Cover All Kids, that would provide health insurance to illegal immigrants under the age of 19, according to an Associated Press report ."	immigration	0.0792079207920792	9	0.6908550262451172
British tourists could have to pay just to be able to visit Europe after Brexit , an immigration minister has claimed.	immigration	0.0038910505836575	1	0.96834397315979
If there are such proxies available, can they be sponsored without boots on the ground ?	immigration	0.0115089514066496	1	0.8695170283317566
He recently voted to reinstate a North Carolina law that was designed by the state legislature to impose increased burdens on many African American voters .	death penalty	0.0084033613445378	6	0.4527814090251922
"Federal authorities have in recent years added fencing and
Border Patrol agents along the southwest U.S. border with Mexico
in a bid to stop illegal immigrant crossings and drug smuggling
to the United States ."	immigration	0.0254237288135593	8	0.9986096620559692
"Where
same-sex marriage is legal, it has been due to court
rulings and legislative action , since
popular votes have consistently backed bans."	same sex marriage	0.0258064516129032	5	0.9493831396102904
"The first legal
same-sex marriages in the United States took place in
Massachusetts in 2004 following the decision ."	same sex marriage	0.0258064516129032	5	0.9954276084899902
Is ITV's The Nightly Show, Britain's answer to Saturday Night Live ?	president trump	0.0007418397626112	11	0.8379454016685486
The venue in Victoria, formerly known at the St James Theatre, has been taken over by Andrew Lloyd Webber and re-branded as the The Other Palace .	smoking	0.0014792899408284	11	0.5870145559310913
[The sanctions] didn’t kill us .	president trump	0.0015455950540958	7	0.4622070491313934
"Tumour protein could hold key to pancreatic cancer survival
The authors acknowledge the ongoing support of the Pancare Foundation ( www.pancare.org.au ) in enabling the continuation of this research."	death penalty	0.0035587188612099	9	0.9700236320495604
"The strike for the pay rise by rock drill operators and
other miners is now in its fourth week and is threatening to
cripple London-headquartered Lonmin ."	minimum wage	0.0013513513513513	1	0.7773550152778625
If you're looking for a style-centric time-waster in the run-up to the red carpet arrivals at the Dolby, we humbly suggest trying your hand at our Oscar Fashion Face-off Quiz .	immigration	0.0012845215157353	11	0.9877049922943116
"""The Avengers"" brought in big bucks on the big screen , and raunchy comedy ""Ted"" broke out as a surprise hit."	smoking	0.0011454753722794	11	0.8428764343261719
"Big blockbusters such as the Batman film ""The Dark Knight Rises"" performed well while films such as the Adam Sandler comedy ""That's My Boy"" did not match industry expectations ."	smoking	0.0011454753722794	11	0.841328501701355
"In the amended petition filed in the case this past week, the lawyers ask for a declaratory judgment that DREAMers “have constitutionally-protected interests in their status conferred under DACA,” that “arbitrary arrest and detention violates” DREAMers’ due process rights, and that the federal government does not have the authority to arrest DREAMers “on the basis of their immigration status.”
It is in this context that the Justice Department is fighting to keep Ramirez’s case out of federal court and in its own administrative courts."	immigration	0.0117967332123411	5	0.9982669353485109
Follow us to find out what happens behind the scenes at Oscar rehearsals, what host Jimmy Kimmel has planned, and who we think will take home Oscar gold .	president trump	0.0008025682182985	11	0.9668328166007996
"One budget we'll be watching especially closely is the EPA ,which is the leading edge of the first wave of Trump's planned ""deconstruction of the administrative state."""	immigration	0.001529636711281	1	0.6037418246269226
In purely domestic terms, the core issues at the heart of this election are the “post-austerity” ones afflicting the Baby Boomer generation in so many other western countries: the demise of sustainable employment, how to fund education, the increasing cost of healthcare, and the rising retirement age .	immigration	0.0154440154440154	1	0.9083614349365234
They even accuse the Minister of having a “glaring conflict of interest” !!	immigration	0.0018552875695732	13	0.9908673763275146
has been lost .	immigration	0.0017930327868852	15	0.3838805854320526
A sheriff's man came with a whip and hit me over the face and punched me in the belly and threw me in jail .	immigration	0.0017930327868852	7	0.9914880990982056
As soon as we got out of town, they began kicking and beating me .	immigration	0.0017930327868852	7	0.5370997190475464
's were clubbed and arrested last winter lies safe and secure from the unhallowed thread of the hated anarchist, and in fact, from all other human beings .	immigration	0.0017930327868852	9	0.829889178276062
INSTEAD OF EMBROILING THEMSELVES IN FACTIONAL, PALACE POLITICS – THE LEADERSHIP OF THE SAPS AND OUR INTELLIGENCE SERVICES NEED TO FOCUS ON PROVIDING REAL PERSONAL AND COMMUNITY SECURITY TO THE WORKING CLASS AND POOR, NOT LEAST FOR WOMEN AND GIRLS IN THESE LOCALITIES.	minimum wage	0.0033370411568409	11	0.3659431934356689
Asghar Farhadi ?????	immigration	0.0198019801980198	15	0.99313884973526
Didn't come in respect for those who are/were affected by the ban ????????	immigration	0.0198019801980198	6	0.6437693238258362
"Czwartacki said that the March submission would only address agency operating budgets funded by Congress and that proposals on tax reform and so-called mandatory programs "" they include food stamps, student loans, health programs and farm subsidies "" will be released later."	immigration	0.0018018018018018	1	0.8961592316627502
The study was published Monday in JAMA Pediatrics .	same sex marriage	0.00625	9	0.9534512162208556
Oh the ironing !	immigration	0.0001606425702811	11	0.8301178216934204
The national green laboral party and its faied lawyer career politicians are the cause of all of our problems .	immigration	0.0001606425702811	13	0.998143196105957
Them and career green leftoid public “servants” .	immigration	0.0001606425702811	10	0.3850915431976318
The swamp os fetid with vorruption .lies.deceit all the things that make a career politician ,and the problems will never be solved as long as these selfserving pitifull egotists are financed by the taxpayer .	immigration	0.0001606425702811	13	0.9830349683761596
Socialism dies without other peoples money .	immigration	0.0001606425702811	1	0.969028890132904
Limit terms in parliament to one in a lifetime with no perks and their own super paid by themselves .	immigration	0.0001606425702811	1	0.7255392074584961
Limit donations to parties to $10 per annum per person or organisation .	immigration	0.0001606425702811	1	0.9395595788955688
Limit union officials to one term in office in a lifetime with top salary in line with lowest members take home pay and expenses of $20 per month , and cut union fees to $20 per annum .	immigration	0.0001606425702811	1	0.9941054582595824
Now it is time to focus on the policies between ACP ALA PHON .	immigration	0.0001606425702811	6	0.9701206684112548
These wars prevent democracy and human rights in countries which themselves been victims of aggression .	immigration	0.0126002290950744	5	0.7832534909248352
While the cut is restricted to retail, fast food, hospitality and pharmacy, other sectors may follow using the decision to effectively cut Sunday rates in new enterprise bargaining .	immigration	0.0005437737901033	1	0.9950271248817444
The whole case nearly destroyed George from day one ... .	gun control	0.0007722007722007	5	0.9629444479942322
But even as gastritis has definite clinical parameters for diagnosis , how does a doctor assess gastric pain?	smoking	0.0005184033177812	9	0.9974215030670166
On March 11, 2011, a massive 9 magnitude earthquake, the strongest quake ever recorded in Japan, created three tsunamis that knocked out the Fukushima-Daiichi plant , causing the worst nuclear crisis since Chernobyl a quarter of a century earlier.	nuclear energy	0.0026109660574412	9	0.5204290747642517
“All 17 U.S. intelligence agencies report candidate Trump was wrong .	president trump	0.0007843137254901	8	0.7985310554504395
I loathed the W presidency and I did a lot of protesting during that time frame .	immigration	0.0016273393002441	12	0.976789891719818
However , I would gladly take another eight years of this bozo right now .	immigration	0.0016273393002441	11	0.4751796722412109
… !!	immigration	0.0016273393002441	15	0.9690238833427428
self-deprecation ??	immigration	0.0016273393002441	15	0.5866871476173401
It will be great to see a stronger Europe being led by the new multiculture brought by immigrants and refugees .	immigration	0.0020460358056265	11	0.9926364421844482
It will not matter whether they are Roman Catholic , Muslims , or other Protestant denominations for all will serve one purpose the glory of Brussels ;their centre of amalgamation .	immigration	0.0020460358056265	3	0.9991125464439392
Hitler tried to do it by force , but the collective culture will do it by peace , influence by wealth and numbers.	immigration	0.0020460358056265	11	0.9808027744293212
Typical Socialist clap-trap !	immigration	0.0020460358056265	13	0.9829084873199464
How can you fight Mother Nature and naturally occurring events ?	immigration	0.0020460358056265	15	0.34721440076828
How about an addendum to their plan – Option 6 ?	immigration	0.0020460358056265	6	0.984718143939972
What they will do with all those buildings in Brussels and Strasbourg ?	immigration	0.0020460358056265	6	0.5350481271743774
Can there be any doubt that when the single currency is no more, everyone will breath a collective sigh of relief ?	immigration	0.0020460358056265	1	0.9832005500793456
Smith told KNEB News Friday other countries like Australia are ready to step in where the United States is backing off if new bi-lateral agreements are not negotiated swiftly .	president trump	0.0150375939849624	5	0.7230452299118042
There are no democrat supporters in CIA Intelligence or the Justice Department ,absolutely none .	immigration	0.0007097232079489	13	0.9641143679618835
The whole story is a slur on the democrats by Hitler Trump ,its a move against free left speech ,the thin end of the Wedge of his plans to become dictator and destroy our beloved hussain hilarity and u.n.communist unelected government .	immigration	0.0007097232079489	13	0.9914212822914124
Government of the right people ,by the right people ,for all the people .	immigration	0.0007097232079489	13	0.7843210101127625
"Next In Deals
FRANKFURT A fund managed on behalf of American IT entrepreneur Michael Dell has agreed a deal to take a stake in the investment vehicle that private equity firm KKR is using to invest in German research firm GfK SE ."	nuclear energy	0.0025252525252525	1	0.8797717690467834
The El Salvadoran suspects, Diego Rivera and Miguel Alvarez-Flores, allegedly killed a woman they were holding hostage in an apartment when she spoke out against the group's devil worship, ABC 13 reported .	immigration	0.0294117647058823	7	0.9595240354537964
"Other dramatic photos that were taken last week, captured the moment eight asylum seekers, including four children (pictured), barely made it across the Canadian border as a US border patrol officer tried to stop them
A US Customs and Border Patrol officer seized their passports and questioned a man in the front passenger seat of a taxi that had pulled up to the border in Champlain, New York ."	immigration	0.0080357142857142	9	0.7068618535995483
"Gas on the Transco pipeline at the New York citygate , however, jumped 28 cents to $4.92 on some late week
heat in the Northeast."	nuclear energy	0.0033167495854063	1	0.977152407169342
The old “us and them” Manichean way of approaching human living has now totally proved to be .	president trump	0.0048192771084337	3	0.8107025623321533
The states can legalize for growing certain amounts, buying, and selling BUT the state's laws do not make it legal to have MJ in your system if your drive .	smoking	0.0013586956521739	5	0.8922466039657593
The left started snorting their own stash ).	president trump	0.0004549590536851	13	0.9977149963378906
How we stand on Brexit .	nuclear energy	0.0014925373134328	13	0.3543718755245209
For example, the manifesto – which was approved by the party – makes it clear we back Nato , Trident and nuclear power .	nuclear energy	0.0014925373134328	13	0.7403427362442017
Industrial sabotage(real scarcity ) is the natural choice when artifical scarcity breaks down .	president trump	0.0003381805884342	1	0.8029888868331909
And it is the effect you create—it’s what makes the meaning of a text .	president trump	0.0006478082487583	11	0.5795449018478394
In this Case .	president trump	0.000622858922454	5	0.8871116638183594
Transparency records are disappearing from Open.WhiteHouse.gov .	president trump	0.0022485690923957	13	0.734641432762146
"Toronto-Dominion Bank issued a study on Tuesday that said
Canada would have to increase its annual immigration level to
300,000 after 2016 from the current 250,000 if it wants to keep
growth in the labor force in line with the historical trend ()."	immigration	0.0218878248974008	1	0.8411198854446411
The regional chief of police of Stockholm said that the riots were likely a form of retaliation to that statement .	immigration	0.0108892921960072	7	0.8027744293212891
This goes in parallel with their thriving websites which readers cannot fully reach without paid subscription .	president trump	0.0018018018018018	1	0.992665708065033
"White House: Keystone XL exempt from 'Buy American' push
The Keystone XL pipeline will not have to comply with President Trump's executive order prioritizing the use of American steel in pipeline projects, the White House said on Friday ."	president trump	0.0114942528735632	13	0.3725408315658569
Gathered just behind the rally was a handful of protesters, some of whom blew air horns in an attempt to disrupt the event .	president trump	0.0012437810945273	12	0.9982225298881532
What Americans can take away from the Presidents speech is that it seemed like another one of his rallies, yet now painstakingly real behind a podium at the White House .	immigration	0.0490196078431372	13	0.7646715044975281
"Gas on the Transco pipeline at the New York citygate , however, slid 15 cents to $4 as utilities pulled gas
from storage rather than purchase in the spot market."	nuclear energy	0.0012048192771084	1	0.9267024397850036
Deplorables of the World Unite !	immigration	0.0044444444444444	11	0.593304455280304
YES !	immigration	0.0044444444444444	15	0.9717913866043092
Same thing with Nordic Hydro Power that destroyed pristine areas for centuries .	nuclear energy	0.0111524163568773	9	0.6487652659416199
Orban's chief of staff said last month that Hungary planned two or three camps along its southern border, where migrants will be kept while their applications for asylum are processed .	immigration	0.0216049382716049	5	0.3862283229827881
House Republicans on Monday, released their long-awaited plan for unraveling former President Barack Obama's health care law, a package that would scale back the government's role in health care and likely leave more Americans uninsured. )	abortion	0.0009624639076034	13	0.5675386786460876
They could have talking cockies as announcers ,of all 45 genders ,I would never know gave up watching .	immigration	0.0012870012870012	11	0.9938061237335204
it when the communists became really obvious .	immigration	0.0012870012870012	13	0.9775108695030212
Hive off country radio ,float, it as a public company , pay entitlements of present employees in shares in the company ,and wish them luck as a private company , the greatest cure for socialism is lack of money .	immigration	0.0012870012870012	1	0.9883850812911988
The Times ignored another, more plausible, theory: Trump isn’t distracting from the investigation; he’s seeking to discredit it .	president trump	0.0012417218543046	13	0.9404851198196412
The focus these days is all about getting foreign postings, to get allowances ..	immigration	0.0080862533692722	1	0.731639564037323
We though beta carotene as an antioxidant was going to reduce cardiovascular disease .	smoking	0.0011061946902654	9	0.997547686100006
How did this happen ?	immigration	0.0045146726862302	15	0.9661442041397096
Immigrants ?	immigration	0.058267716535433	15	0.7880178689956665
To avoid the panic, confusion, crises at airports and bad publicity generated by the January 27th ban , the new version grants admission to current visa holders and bearers of permanent residence documents from all seven countries, but suspends visas for 90 days for the six listed in the second decree.	immigration	0.0037383177570093	6	0.7171650528907776
President Trump takes to Twitter to express his dismay with reputable news outlets .	president trump	0.0022346368715083	13	0.9599275588989258
Save your butts .	smoking	0.006	15	0.4125332236289978
We're ready to negotiate peacefully .	gun control	0.0023255813953488	13	0.6964871287345886
Get a life learn something take advantage of the opportunity .	immigration	0.0211242391693519	10	0.8893762230873108
This is the United States Trade Representative (USTR)’s annual round up of countries with poor protection of intellectual property rights (IPR) or unfair market access to IP-dependent US enterprises .	president trump	0.0016051364365971	5	0.5052780508995056
There are railroad crossings at Lee Hall, Route 143 and Route 17 that are relatively smooth .	president trump	0.0006053268765133	8	0.6904838681221008
Bo Lidegaard, a Danish historian, told the Times in September that many Danes feel strongly that “we are a multiethnic society .	immigration	0.0006238303181534	11	0.8480024337768555
Afghan applicants for special visas far exceed supply: U.S. State Dept.	immigration	0.0193236714975845	2	0.5969460010528564
LONDON UK consumer goods group Reckitt Benckiser has closed syndication of US$21.2bn-eqivalent of loans supporting its US$17.9bn acquisition of US baby formula maker Mead Johnson Nutrition Co , the company announced on Friday.	nuclear energy	0.0037453183520599	1	0.9960116147994996
When I'm stuck with a day that's gray and lonely ???	president trump	0.0024691358024691	10	0.9154585003852844
Chief executive Nicandro Durante said it was now a good time for the group to invest in this market, because the global next generation products market was estimated to be worth some 15 billion by 2020 .	smoking	0.0176991150442477	1	0.9840046167373656
"Immigration activists rally against the Trump administration's new ban against travelers from six Muslim-majority nations outside of the U.S. Customs and Border Protection headquarters in Washington, D.C., on March 7.Eric Thayer / Reuters
In response, the Justice Department says the order doesn't ban anything but is instead a 90-day pause on entry to the U.S. ""from just six countries previously identified as posing particular risks."""	immigration	0.0154639175257731	8	0.4044326543807983
Ms Walmsley will be paid an annual base salary of about £1 million , the London-based drugmaker said in its annual report.	minimum wage	0.0017331022530329	1	0.9972610473632812
She previously worked at cosmetics giant L’Oreal .	minimum wage	0.0017331022530329	1	0.9715582728385924
"U.S., allies stage 13 attacks on Islamic State targets in Syria, Iraq
WASHINGTON U.S. forces staged four air strikes on Islamic State militants in Syria on Tuesday and allies joined in nine strikes on the group in Iraq , the U.S. Central Command said."	immigration	0.006514657980456	8	0.9963184595108032
Major cigarette companies operating in the country include Phillip Morris-controlled PT Hanjaya Mandala Sampoerna Tbk , Djarum Group and PT Gudang Garam Tbk.	smoking	0.0382775119617224	1	0.9826634526252748
In addition, Trump paid $31 million in alternative minimum tax , which Trump wants to eliminate altogether.	president trump	0.0096153846153846	1	0.871331512928009
Climates are not simple systems , I think everyone agrees on that much.	nuclear energy	0.0004948045522018	6	0.2960492670536041
His comments could reassure investors, after Turkish Deputy Prime Minister Numan Kurtulmus said on Tuesday economic sanctions against the Netherlands might be in the works .	immigration	0.0036630036630036	1	0.9468761682510376
It sounds like what these politicians need is the citizens of the Islands to communicate their messages since they are not talking to each other .	immigration	0.0005740528128587	13	0.93626868724823
Clinton lost the November election , and Cuomo’s fellow Queens native Donald Trump ascended to the presidency, riding a red wave that wiped out Democrats across the map.	minimum wage	0.0005841121495327	13	0.9683489203453064
Yücel , a correspondent for Die Welt newspaper, faces up to 10 years in prison.	immigration	0.0038520801232665	7	0.7138750553131104
"Defend EU
Mr Kenny is expected to launch a strong defence of the achievements and benefits of the European Union when he meets Mr Trump ."	immigration	0.0171052631578947	13	0.9889445900917052
Of course the US is four times more populous than Germany and nearly 10 times more populous than Canada, which make its per-capita immigration numbers pale in comparison .	immigration	0.1208935611038107	11	0.8419854044914246
Savanna Energy Services Corp said it accepted a higher offer from fellow Canadian oilfield services provider Western Energy Services , while again rejecting a hostile bid from Total Energy Services Inc .	smoking	0.0017513134851138	1	0.9947004318237304
Jones Bootmaker employs around 1,145 staff and has 103 stores and concessions across the UK .	minimum wage	0.0028653295128939	1	0.997247278690338
Of course, the polls show .	immigration	0.0029673590504451	12	0.9776671528816224
We know the rule puts most electronics in the cargo hold ...	president trump	0.0008347245409015	6	0.8820822238922119
The cult of the Democratic party , sacrifice a 14 old girl on the alter of political correctness, Sad where is the the Safety for the girl ?	immigration	0.0033098882912701	13	0.7664957046508789
"Cancel all federal funds to MONT CTY , THERE ARE STRINGS ATTACHED TO FEDERAL FUNDS , LET’S SEE WHO BLINKS FIRST , I BET OLE ISSAAH LEGGETT WILL .. SUE THEM FOR 1000000
A state cannot block the enforcement of Federal laws in their state."	immigration	0.0033098882912701	5	0.6348090767860413
NASA is Jammed Packed with the Big Establishment Close Minded People that have Stifled Science for Generations !	president trump	0.001507159005275	2	0.3750611543655395
Sounds like the 1500’s and 1600’s doesn’t it ?	president trump	0.001507159005275	11	0.9627692103385924
Asa Hutchinson's has s cheduled executions of eight men in 10 days .	death penalty	0.0085470085470085	7	0.999001443386078
Are the BBC and the Treasury going to pay to replace all of these ?	president trump	0.000258866166192	1	0.998728096485138
Solar flares, hacking, cyber warfare, terrorism and normal war are constant threats and we are a long way from making them much less so .	president trump	0.000258866166192	8	0.997312605381012
We have the same problem of clear reception in my house , There is one spot in the kitchen where it is fine ; shift the radio a couple of feet and it is not .	president trump	0.000258866166192	10	0.5919310450553894
Another complaint is the tone control ; being able to get a higher frequency tone to suit my hearing is impossible .	president trump	0.000258866166192	10	0.589331865310669
The timing was right : the BBC is no longer an unbiased neutral reporter of matters such as Brexit ( or political events in France or the USA for that matter ).	president trump	0.000258866166192	13	0.8315944075584412
I use it regularly to open up cheap baked bean tins (cans ).	president trump	0.000258866166192	1	0.7757652401924133
I’ve practically stopped watching the BBC .	immigration	0.0025528811086797	11	0.9481172561645508
Apart from University Challenge and Mastermind there is little in the programme content anyway to interest me .	immigration	0.0025528811086797	10	0.4147475361824035
As for its news and other presentations , its bias and “remoaning” annoy me .	immigration	0.0025528811086797	11	0.4413959383964538
In my youth – a long time ago , the BBC was a respected source of opinion ; the news at 6 o’clock was a ritual in my family and we all stayed quiet to attend to it .	immigration	0.0025528811086797	11	0.9947351217269896
What a contrast today !!	immigration	0.0025528811086797	15	0.8368685245513916
Its , so-called “liberalism” is a farce .	immigration	0.0025528811086797	13	0.9589475989341736
"There is a flat cap shortage and we can’t afford to feed the whippet ( luckily no-one has noticed yet )
“The BBC oop ere in t’North have a wonderful presenter on Radio Sheffield."	immigration	0.0025528811086797	1	0.3876606523990631
Here’s a question (and I have no idea what the answer is): are there many, or indeed any, Dems in Congress, who would not only prefer, but would actually slow down in any way the removal of, the ridiculous self-sabotaging (but hugely dangerous) joke that is our current President , in order to avoid the inevitable boost that Pence would get from the entire world for ridding us of the tumultuous hairball?	abortion	0.0008547008547008	13	0.999576985836029
As for this question, would the Dem’s join in a 25th Amendment Solution .	abortion	0.0008547008547008	13	0.6883389353752136
"($1 = 0.8808 Swiss francs)
(Editing by Ben Hirschler and Jane Merriman)
Next In Business News
NEW YORK Bank of New York Mellon Corp must face a Commerzbank AG lawsuit seeking to hold it liable for toxic mortgage-backed securities that the German lender bought before the financial crisis, resulting in more than $1 billion (822 million pounds) of losses."	immigration	0.0034100596760443	5	0.5361546277999878
He is serving 12 ?	death penalty	0.0011111111111111	7	0.7165129780769348
he saw dark waves of men come sweeping out of the woods and down through the fields .	smoking	0.0002244668911335	9	0.5235377550125122
the woods again began to pour forth the dark hued masses of the enemy .	smoking	0.0002244668911335	11	0.3115793168544769
One of the survivors looks out from the tumult of waves: Then he saw the man who had been running and undressing, and undressing and running, come bounding into the water .	smoking	0.0002244668911335	9	0.8282114863395691
My field guide says the pronghorn is the fastest animal in the Western Hemisphere .	smoking	0.0002244668911335	11	0.7839406132698059
neither goat nor antelope .	smoking	0.0002244668911335	9	0.3799630999565124
Will it get better with the abolition of the Johnson Amendment ?	abortion	0.0016739903745553	5	0.7734294533729553
Dragged it over from the tail-end of the earlier blog ..	same sex marriage	0.0002020610224287	15	0.9239394664764404
No wonder people holiday O/S .. 2013 I took a 3 hour helicopter flight plus lunch and an hour on the ground lunch from LV up the Grand Canyon & if memory serves me it was around $US400 .. best memory of Vegas I have …!	same sex marriage	0.0002020610224287	1	0.5915268063545227
As long as they feel like it ..	same sex marriage	0.0002020610224287	10	0.5732448697090149
Then there’s Aunt Philippa .	same sex marriage	0.0002020610224287	11	0.4615252017974853
"The U.S. Defense therefore no longer needs 50% of the Made In U.S. Products, Goods, and Services of the almost 100 Million ""Middle Class"" U.S. Citizens of the Democrat President FDR created U.S. Military Defense Industrial Complex, this would result in 100 Million U.S. Citizens No Longer of the U.S. Work Force (""U.S. Labor Force""), a Large Majority of 95 Million being Millennials ages 18 to 36, 5 Million being recent Retirees that found out they must have Full Time Jobs or many Part Time Jobs to support their ""Fixed Income"" Retirement Pay."	minimum wage	0.0008347245409015	1	0.6316124200820923
ZiKeeper reinvents himself .	immigration	0.0013404825737265	11	0.549858808517456
Ask a Stoner: Will Gummy Bear THC Show Up on Next Week's Drug Test ?	smoking	0.0047961630695443	9	0.9016009569168092
I assume it has already been beneficial to a lot of people .	immigration	0.0004190236748376	10	0.9828190207481384
What I suggested would cover ALL legislators who can’t make a session for whatever reason , not just a specific party.	minimum wage	0.0010964912280701	13	0.6971384882926941
"The words written on the wall paint read "" Applauses"" (L) and "" It's not Art, nor Culture, is Torture ! """	immigration	0.000940291490362	11	0.9883024096488952
"Powerful NYC Union Rallies Against Deportation of Colombian National
A well-wired building service workers union rallied with allies outside Immigration and Customs Enforcement's Lower Manhattan office this afternoon to demand the release of a Colombian national wedded to one of its members, a man they fear faces expulsion from the country under President Donald Trump's aggressive enforcement agenda ."	immigration	0.010204081632653	12	0.9956825971603394
32BJ SEIU President Hector Figueroa joined doorwoman Yahaira Burgos, her legal team and local pols outside the Jacob Javits Federal Building to object to the detention of Juan Vivares, who they reported ICE detained in its offices above this morning following a check-in .	immigration	0.010204081632653	12	0.9412606358528136
T 2471 - Aussi media calls Virat, Donald Trump of sports !!	president trump	0.0015723270440251	11	0.7540746927261353
... thank you Aussi media for accepting that he is a winner and the PRESIDENT !!	president trump	0.0015723270440251	13	0.7346583604812622
Sure, everyone already knew this was happening — but on-the-record testimony is like Comey threw the administration on the ground, put his knee on it’s neck, and ground its face into said grass until the administration looked like former Batgirl actress Yvonne Craig on that one “Stark Trek” episode where she played this sexy green homicidal maniac… ’cause in this metaphor, see, the grass stains would turn the administration all… green.	president trump	0.0009950248756218	13	0.9935114979743958
Yea I know what I just said , you like men sexually .	smoking	0.0001614465611882	11	0.4368448257446289
